"","age","educ","black","married","nodegree","re74","re75","re78","hisp","sample","treat","educ_cat4"
"2242",40,15,0,0,0,0,0,0,0,2,0,3
"2243",24,13,0,1,0,14053.82,19079.47,4731.681,0,2,0,3
"2244",24,13,0,1,0,11896.67,7945.452,1052.141,0,2,0,3
"2245",24,13,0,1,0,1988.656,413.5645,939.8341,0,2,0,3
"2246",27,12,0,1,0,23959.87,19716.82,8965.367,0,2,0,2
"2247",27,12,0,1,0,11640,11065.98,602.9124,0,2,0,2
"2248",24,11,0,1,1,16790.92,16753.84,19381.86,0,2,0,1
"2249",28,8,0,1,1,0,725.0806,260.0799,0,2,0,1
"2250",27,12,0,1,0,15074.6,16202.42,12933.06,0,2,0,2
"2251",27,12,0,1,0,16806.59,14950.98,25564.67,0,2,0,2
"2252",27,12,0,1,0,17306.2,16852.31,18526.26,0,2,0,2
"2253",27,12,0,1,0,16608.71,24987.53,25564.67,0,2,0,2
"2254",27,12,0,1,0,13973.49,13414.89,15295.95,0,2,0,2
"2255",27,12,0,1,0,14639.64,9993.581,17691.34,0,2,0,2
"2256",27,10,0,1,1,15919.04,15275.03,17728.29,0,2,0,1
"2257",26,13,0,1,0,20958.28,25243.55,25564.67,0,2,0,3
"2258",26,13,0,1,0,17515.85,20871.58,23974.64,0,2,0,3
"2259",24,12,0,1,0,7643.1,1546.839,3262.82,0,2,0,2
"2260",25,13,0,1,0,24247.89,25243.55,25564.67,0,2,0,3
"2261",25,13,0,1,0,10437.01,18554.9,5797.122,0,2,0,3
"2262",26,11,0,1,1,10934.67,10117.11,8649.134,0,2,0,1
"2263",40,14,0,0,0,25862.32,25243.55,25564.67,0,2,0,3
"2264",24,12,0,1,0,3636.399,1376.758,0,0,2,0,2
"2265",24,12,0,1,0,22435.56,11612.03,13704.44,0,2,0,2
"2266",24,12,0,1,0,13757.97,13772.95,19188.28,0,2,0,2
"2267",24,12,0,1,0,17241.55,18288.14,19949.31,0,2,0,2
"2268",24,12,0,1,0,16655.73,17743.89,20005.46,0,2,0,2
"2269",24,12,0,1,0,8295.535,6624.193,25564.67,0,2,0,2
"2270",24,12,0,1,0,16018.97,18542.37,18514.44,0,2,0,2
"2271",24,12,0,1,0,19277.23,17520.1,23800.26,0,2,0,2
"2272",25,11,0,1,1,6173.65,6813.968,4700.648,0,2,0,1
"2273",24,10,0,1,1,4659.136,8495.081,9337.754,0,2,0,1
"2274",38,8,0,1,1,24892.48,20234.23,21517.18,0,2,0,1
"2275",27,9,0,1,1,3066.252,682.1129,14994.49,0,2,0,1
"2276",30,4,0,1,1,14733.69,14750.47,22754.03,1,2,0,1
"2277",26,12,0,1,0,3832.326,4828.5,0,0,2,0,2
"2278",26,12,0,1,0,15201.95,18904.02,24310.08,0,2,0,2
"2279",26,12,0,1,0,8032.994,9406.354,4709.515,0,2,0,2
"2280",26,12,0,1,0,0,0,12974.44,0,2,0,2
"2281",26,12,0,1,0,15713.32,25243.55,25564.67,0,2,0,2
"2282",25,12,0,1,0,11933.89,18782.27,8666.866,0,2,0,2
"2283",25,12,0,1,0,9659.186,9542.419,15826.45,0,2,0,2
"2284",25,12,0,1,0,13109.45,13191.1,6351.269,0,2,0,2
"2285",25,12,0,1,0,25862.32,10081.31,19500.08,0,2,0,2
"2286",25,12,0,1,0,18663.97,15758.42,14803.87,0,2,0,2
"2287",25,12,0,1,0,14042.07,13499.03,13188.71,0,2,0,2
"2288",40,13,0,0,0,5049.031,9245.226,4082.958,0,2,0,3
"2289",24,9,0,1,1,14798.34,13683.44,15635.83,0,2,0,1
"2290",23,14,0,1,0,23164.41,25243.55,25564.67,1,2,0,3
"2291",36,9,1,1,1,13256.4,8457.483,0,0,2,0,1
"2292",40,12,0,0,0,8272.024,20601.24,20841.86,0,2,0,2
"2293",25,9,0,1,1,10103.94,9554.951,15195.46,0,2,0,1
"2294",28,12,0,1,0,25860.36,25241.76,25564.67,1,2,0,2
"2295",33,12,0,0,0,0,0,0,0,2,0,2
"2296",27,14,0,1,0,25862.32,25243.55,25564.67,1,2,0,3
"2297",23,12,0,1,0,13697.23,15389.61,13259.64,1,2,0,2
"2298",38,10,0,1,1,21087.59,17324.95,20530.05,1,2,0,1
"2299",28,8,0,1,1,8305.332,3718.5,0,1,2,0,1
"2300",18,11,0,0,1,766.0733,272.129,25564.67,0,2,0,1
"2301",18,11,0,0,1,1712.399,599.7581,1720.074,0,2,0,1
"2302",18,11,0,0,1,0,2859.145,8773.263,0,2,0,1
"2303",18,11,0,0,1,0,909.4839,13813.79,0,2,0,1
"2304",18,11,0,0,1,1346.016,3174.242,2148.615,0,2,0,1
"2305",18,11,0,0,1,577.9837,503.0807,9624.434,0,2,0,1
"2306",27,12,0,1,0,17721.57,18832.4,18965.14,1,2,0,2
"2307",18,12,0,0,0,0,1729.452,2816.547,0,2,0,2
"2308",18,12,0,0,0,1379.324,3720.29,7709.299,0,2,0,2
"2309",18,12,0,0,0,2413.817,3476.806,8888.525,0,2,0,2
"2310",18,12,0,0,0,0,1663.21,21610.27,0,2,0,2
"2311",24,12,0,1,0,15774.06,12380.08,0,1,2,0,2
"2312",18,12,0,0,0,0,1593.387,8975.711,0,2,0,2
"2313",36,5,1,1,1,17976.27,21227.86,25354.83,0,2,0,1
"2314",18,10,0,0,1,0,0,8149.662,0,2,0,1
"2315",26,12,0,1,0,25862.32,25243.55,25564.67,1,2,0,2
"2316",26,10,0,1,1,5431.087,9085.887,5739.49,1,2,0,1
"2317",18,8,0,0,1,2699.87,7268.709,4286.885,0,2,0,1
"2318",48,11,0,0,1,25862.32,11049.87,9518.037,0,2,0,1
"2319",55,8,1,1,1,1328.383,1498.5,1631.41,0,2,0,1
"2320",48,9,0,0,1,8168.183,8718.871,8709.721,0,2,0,1
"2321",18,12,0,0,0,0,254.2258,0,1,2,0,2
"2322",48,8,0,0,1,20235.31,13277.03,19510.42,0,2,0,1
"2323",37,10,0,1,1,25862.32,7915.016,25564.67,0,2,0,1
"2324",19,13,0,0,0,2766.485,818.1774,0,0,2,0,3
"2325",35,12,1,1,0,0,0,0,0,2,0,2
"2326",49,12,1,1,0,25862.32,25243.55,23466.3,0,2,0,2
"2327",19,12,0,0,0,1126.578,1167.29,8566.381,0,2,0,2
"2328",19,12,0,0,0,0,648.0968,3284.986,0,2,0,2
"2329",19,12,0,0,0,8530.647,4620.823,0,0,2,0,2
"2330",19,12,0,0,0,0,526.3549,1477.727,0,2,0,2
"2331",19,12,0,0,0,2586.232,5693.226,17679.52,0,2,0,2
"2332",19,10,0,0,1,3170.094,9497.661,11758.27,0,2,0,1
"2333",37,8,0,1,1,13767.77,3288.823,10719.43,0,2,0,1
"2334",19,9,0,0,1,3311.161,10525.31,1693.475,0,2,0,1
"2335",19,8,0,0,1,0,2295.194,9897.812,0,2,0,1
"2336",50,8,0,1,1,19575.04,18871.79,24713.5,1,2,0,1
"2337",25,0,0,1,1,6044.338,3188.564,3580.531,1,2,0,1
"2338",20,14,0,0,0,0,2834.081,2012.664,0,2,0,3
"2339",20,14,0,0,0,1216.705,0,10932.22,0,2,0,3
"2340",37,10,0,1,1,4909.922,4832.081,14777.27,1,2,0,1
"2341",39,12,0,0,0,17468.82,8813.758,16769.24,0,2,0,2
"2342",39,12,0,0,0,16820.3,13328.95,20172.45,0,2,0,2
"2343",20,13,0,0,0,3154.419,107.4194,5732.102,0,2,0,3
"2344",50,6,0,1,1,15873.98,18927.29,17515.49,1,2,0,1
"2345",20,11,0,0,1,4858.981,0,0,0,2,0,1
"2346",42,12,0,1,0,0,0,0,0,2,0,2
"2347",20,12,0,0,0,10352.77,9780.532,24206.64,0,2,0,2
"2348",20,12,0,0,0,305.6456,4178.613,13791.62,0,2,0,2
"2349",42,10,0,1,1,0,8645.468,3406.16,0,2,0,1
"2350",21,15,0,0,0,1880.896,1895.952,12402.56,0,2,0,3
"2351",50,3,0,1,1,15219.58,14877.58,0,1,2,0,1
"2352",34,12,1,1,0,19255.67,17681.23,16711.61,0,2,0,2
"2353",21,14,0,0,0,3544.314,3279.871,1634.366,0,2,0,3
"2354",21,14,0,0,0,2164.99,2945.081,13095.61,0,2,0,3
"2355",36,11,0,1,1,22214.17,21548.32,22291.51,0,2,0,1
"2356",21,13,0,0,0,14896.31,9184.354,5529.653,0,2,0,3
"2357",21,13,0,0,0,11645.88,10630.94,12803.02,0,2,0,3
"2358",36,10,0,1,1,4784.529,3256.597,3494.823,0,2,0,1
"2359",21,12,0,0,0,5717.141,898.7419,3873.121,0,2,0,2
"2360",42,12,0,1,0,25862.32,13033.55,25564.67,1,2,0,2
"2361",21,12,0,0,0,7425.621,11561.9,5449.855,0,2,0,2
"2362",21,10,0,0,1,0,0,6739.911,0,2,0,1
"2363",22,15,0,0,0,10039.28,6618.823,3401.727,0,2,0,3
"2364",21,9,0,0,1,5625.055,12641.47,13878.81,0,2,0,1
"2365",36,8,0,1,1,15007.98,14324.37,16634.77,0,2,0,1
"2366",22,14,0,0,0,2613.662,8190.726,16142.69,0,2,0,3
"2367",29,12,0,0,0,0,5990.419,7508.329,0,2,0,2
"2368",22,13,0,0,0,11502.86,12999.53,0,0,2,0,3
"2369",23,16,0,0,0,2358.957,0,3270.209,0,2,0,4
"2370",22,11,0,0,1,0,0,682.7097,0,2,0,1
"2371",22,12,0,0,0,15292.08,16798.6,19284.33,0,2,0,2
"2372",21,13,0,0,0,74.45214,379.5484,9915.545,1,2,0,3
"2373",46,9,0,1,1,20033.5,22849.89,25564.67,1,2,0,1
"2374",23,14,0,0,0,2886,8602.5,13512.33,0,2,0,3
"2375",26,16,0,0,0,15198.03,12333.53,14124.11,0,2,0,4
"2376",28,12,0,0,0,14574.99,11936.08,14373.85,0,2,0,2
"2377",33,12,1,1,0,22999.83,14526.68,7638.369,0,2,0,2
"2378",27,14,0,0,0,16555.8,14430,6494.608,0,2,0,3
"2379",23,12,0,0,0,3295.487,1557.581,7961.991,0,2,0,2
"2380",23,12,0,0,0,5540.807,7240.064,18041.56,0,2,0,2
"2381",38,12,0,0,0,25862.32,22771.11,0,0,2,0,2
"2382",47,11,0,0,1,19863.05,22801.55,15966.84,0,2,0,1
"2383",27,12,0,0,0,25862.32,25243.55,25564.67,0,2,0,2
"2384",26,13,0,0,0,23042.94,22020.97,0,0,2,0,3
"2385",35,11,0,1,1,3975.352,0,21963.45,0,2,0,1
"2386",24,12,0,0,0,4874.656,1901.323,0,0,2,0,2
"2387",22,12,0,0,0,182.2118,7062.823,10805.14,1,2,0,2
"2388",25,12,0,0,0,1114.823,10920.97,10688.4,0,2,0,2
"2389",35,10,0,1,1,6216.753,9400.983,13092.66,0,2,0,1
"2390",49,9,0,1,1,21375.6,25243.55,18603.1,0,2,0,1
"2391",35,9,0,1,1,15901.41,15346.65,16747.08,0,2,0,1
"2392",47,7,0,0,1,24437.94,25162.98,25564.67,0,2,0,1
"2393",35,8,0,1,1,17235.67,16877.37,24825.81,0,2,0,1
"2394",32,12,1,1,0,21130.69,19860.05,25564.67,0,2,0,2
"2395",41,8,0,1,1,21495.12,17595.29,0,0,2,0,1
"2396",24,12,0,0,0,9012.627,8477.178,15830.88,1,2,0,2
"2397",49,12,0,1,0,15397.88,12455.27,0,1,2,0,2
"2398",41,6,0,1,1,17586.38,15846.15,16201.79,0,2,0,1
"2399",35,9,0,1,1,23213.39,21206.37,17321.91,1,2,0,1
"2400",54,7,1,1,1,17737.24,23947.36,21322.12,0,2,0,1
"2401",34,11,0,1,1,13877.49,8471.807,913.235,0,2,0,1
"2402",34,12,0,1,0,6494.969,7102.209,0,0,2,0,2
"2403",34,10,0,1,1,20544.87,2454.532,17839.12,0,2,0,1
"2404",37,12,0,0,0,25862.32,25243.55,25564.67,0,2,0,2
"2405",37,12,0,0,0,24451.65,25168.36,20835.95,0,2,0,2
"2406",37,10,0,0,1,25862.32,25243.55,25564.67,0,2,0,1
"2407",45,8,0,1,1,25862.32,8888.951,25564.67,0,2,0,1
"2408",49,3,0,1,1,5362.513,5365.597,3750.47,1,2,0,1
"2409",30,12,1,1,0,25862.32,25243.55,25564.67,0,2,0,2
"2410",36,18,0,0,0,3955.76,2597.758,2070.295,0,2,0,4
"2411",40,11,0,1,1,25394.06,16488.87,25564.67,0,2,0,1
"2412",33,11,0,1,1,10807.32,11348.85,25564.67,0,2,0,1
"2413",33,12,0,1,0,10695.64,13404.15,0,0,2,0,2
"2414",42,8,0,0,1,22014.32,19765.16,22513.16,0,2,0,1
"2415",34,5,0,1,1,15489.96,16245.39,18161.26,1,2,0,1
"2416",33,8,0,1,1,25862.32,25243.55,25564.67,0,2,0,1
"2417",43,17,1,1,0,23458.3,25243.55,25564.67,0,2,0,4
"2418",45,2,0,1,1,15697.65,13298.52,23755.93,1,2,0,1
"2419",46,8,0,0,1,25862.32,24448.64,25564.67,0,2,0,1
"2420",42,12,0,1,0,18622.83,17700.92,20052.75,0,2,0,2
"2421",32,13,0,1,0,12553.02,524.5645,15353.58,0,2,0,3
"2422",32,11,0,1,1,16354,14895.48,22031.43,0,2,0,1
"2423",47,12,1,1,0,0,0,0,0,2,0,2
"2424",43,12,1,1,0,0,0,0,0,2,0,2
"2425",32,9,0,1,1,13381.79,8550.581,0,0,2,0,1
"2426",32,16,0,1,0,4713.996,14594.71,19912.37,1,2,0,4
"2427",35,17,0,0,0,8989.116,5059.452,0,0,2,0,4
"2428",32,8,0,1,1,12987.98,11821.5,14956.07,0,2,0,1
"2429",35,16,0,0,0,24686.76,25243.55,25564.67,0,2,0,4
"2430",35,15,0,0,0,3083.886,324.0484,0,0,2,0,3
"2431",39,15,0,1,0,10787.72,0,0,0,2,0,3
"2432",18,11,1,0,1,1191.234,1478.806,3683.972,0,2,0,1
"2433",32,12,0,1,0,25021.8,22844.52,25564.67,1,2,0,2
"2434",31,13,0,1,0,25862.32,25243.55,25564.67,0,2,0,3
"2435",19,7,0,1,1,7692.082,8205.049,12943.41,0,2,0,1
"2436",39,11,0,1,1,25570.39,25243.55,22600.35,0,2,0,1
"2437",35,12,0,0,0,15850.47,22137.34,17918.91,0,2,0,2
"2438",31,10,0,1,1,25862.32,25243.55,25564.67,0,2,0,1
"2439",39,10,0,1,1,0,0,0,0,2,0,1
"2440",41,11,0,0,1,25862.32,23555.27,24908.56,0,2,0,1
"2441",20,11,0,1,1,7215.979,14200.84,18145,0,2,0,1
"2442",53,10,1,1,1,3085.845,3133.064,0,0,2,0,1
"2443",31,8,0,1,1,0,2828.71,7802.396,0,2,0,1
"2444",20,10,0,1,1,7594.118,5925.968,6634.992,0,2,0,1
"2445",31,7,0,1,1,11663.52,11289.77,11111.03,0,2,0,1
"2446",20,9,0,1,1,4022.375,2239.694,14481.72,0,2,0,1
"2447",16,10,0,0,1,0,0,14660.53,0,2,0,1
"2448",16,10,0,0,1,0,0,2917.032,0,2,0,1
"2449",34,18,0,0,0,0,0,0,0,2,0,4
"2450",34,18,0,0,0,25862.32,25243.55,25564.67,0,2,0,4
"2451",16,10,0,0,1,240.9898,773.4194,8353.588,0,2,0,1
"2452",16,10,0,0,1,0,2733.823,11622.32,0,2,0,1
"2453",16,10,0,0,1,476.1018,900.5323,91.61905,0,2,0,1
"2454",30,11,0,1,1,88.16701,4321.839,0,0,2,0,1
"2455",29,17,0,1,0,1673.214,3768.629,2918.51,0,2,0,4
"2456",16,9,0,0,1,0,0,2902.255,0,2,0,1
"2457",16,9,0,0,1,803.2994,0,8987.533,0,2,0,1
"2458",16,9,0,0,1,0,655.2581,2961.364,0,2,0,1
"2459",16,9,0,0,1,0,1471.645,4911.963,0,2,0,1
"2460",30,10,0,1,1,20760.39,17339.27,14635.4,0,2,0,1
"2461",30,10,0,1,1,17082.85,25243.55,25564.67,0,2,0,1
"2462",16,8,0,0,1,0,202.3065,4303.14,0,2,0,1
"2463",34,16,0,0,0,25862.32,25243.55,25564.67,0,2,0,4
"2464",37,9,1,1,1,18709.04,18660.53,20596.55,0,2,0,1
"2465",19,12,1,0,0,6320.595,1151.177,14700.42,0,2,0,2
"2466",30,9,0,1,1,23203.6,21021.97,25564.67,0,2,0,1
"2467",41,12,0,0,0,25862.32,22183.89,25564.67,1,2,0,2
"2468",34,14,0,0,0,25862.32,25243.55,25564.67,0,2,0,3
"2469",31,7,0,1,1,9827.683,10559.32,18552.86,1,2,0,1
"2470",30,14,0,1,0,25862.32,25243.55,25564.67,1,2,0,3
"2471",22,14,0,1,0,16179.62,18302.47,25564.67,0,2,0,3
"2472",45,12,0,0,0,4473.006,608.7097,0,0,2,0,2
"2473",21,8,0,1,1,12694.09,14002.11,2164.869,0,2,0,1
"2474",29,12,0,1,0,0,0,0,0,2,0,2
"2475",34,12,0,0,0,25862.32,25243.55,25564.67,0,2,0,2
"2476",34,12,0,0,0,25862.32,25243.55,25564.67,0,2,0,2
"2477",34,12,0,0,0,25862.32,23095.16,25564.67,0,2,0,2
"2478",22,13,0,1,0,13536.57,7940.081,9373.22,0,2,0,3
"2479",42,14,1,1,0,17245.47,0,1260.501,0,2,0,3
"2480",22,11,0,1,1,16365.76,18449.27,25564.67,0,2,0,1
"2481",22,12,0,1,0,21305.07,19775.9,19665.59,0,2,0,2
"2482",29,9,0,1,1,17703.94,18331.11,19374.47,0,2,0,1
"2483",22,10,0,1,1,12362.97,9503.032,12646.38,0,2,0,1
"2484",21,13,0,1,0,20964.15,19641.63,25564.67,1,2,0,3
"2485",28,13,0,1,0,23178.13,25243.55,23577.13,0,2,0,3
"2486",17,11,0,0,1,2213.971,2816.177,14536.4,0,2,0,1
"2487",17,11,0,0,1,907.1405,304.3548,0,0,2,0,1
"2488",17,11,0,0,1,0,1679.323,0,0,2,0,1
"2489",17,11,0,0,1,732.7658,4135.645,2739.705,0,2,0,1
"2490",17,11,0,0,1,5548.644,5190.145,11919.34,0,2,0,1
"2491",17,11,0,0,1,0,1656.048,8358.021,0,2,0,1
"2492",21,12,0,1,0,8127.039,914.8549,25564.67,1,2,0,2
"2493",33,18,0,0,0,0,0,25564.67,0,2,0,4
"2494",46,15,1,1,0,21512.75,22106.9,25564.67,0,2,0,3
"2495",28,12,0,1,0,21873.25,16522.89,25564.67,0,2,0,2
"2496",17,10,0,0,1,0,571.1129,10181.54,0,2,0,1
"2497",17,10,0,0,1,562.3096,1149.387,7842.295,0,2,0,1
"2498",28,10,0,1,1,10415.46,5544.629,10289.41,0,2,0,1
"2499",17,10,0,0,1,0,0,4755.324,0,2,0,1
"2500",17,10,0,0,1,0,1500.29,13908.36,0,2,0,1
"2501",17,10,0,0,1,199.8452,483.3871,4634.15,0,2,0,1
"2502",28,10,0,1,1,20464.54,3614.661,15928.42,0,2,0,1
"2503",23,11,0,1,1,20104.04,17591.71,21199.46,0,2,0,1
"2504",46,14,1,1,0,10915.08,11397.19,13092.66,0,2,0,3
"2505",23,12,0,1,0,7856.66,3213.629,5535.564,0,2,0,2
"2506",17,9,0,0,1,1534.106,904.1129,0,0,2,0,1
"2507",27,13,0,1,0,25862.32,25243.55,44.3318,0,2,0,3
"2508",28,9,0,1,1,15160.81,18864.63,25564.67,0,2,0,1
"2509",23,10,0,1,1,8944.053,8647.258,18062.25,0,2,0,1
"2510",23,10,0,1,1,11285.38,6067.403,0,0,2,0,1
"2511",38,10,0,1,1,5770.041,19079.47,16942.13,0,2,0,1
"2512",46,13,1,1,0,25862.32,25243.55,25564.67,0,2,0,3
"2513",25,14,0,1,0,8569.833,995.4194,18428.73,0,2,0,3
"2514",29,12,0,1,0,20586.02,19829.61,21942.76,1,2,0,2
"2515",27,12,0,1,0,25733.01,20286.14,19058.24,0,2,0,2
"2516",24,11,0,1,1,17472.74,17804.76,19466.09,0,2,0,1
"2517",28,8,0,1,1,11882.95,9757.258,11201.17,0,2,0,1
"2518",33,15,0,0,0,25862.32,25243.55,25564.67,0,2,0,3
"2519",27,10,0,1,1,16943.74,16130.81,15796.9,0,2,0,1
"2520",24,12,0,1,0,25862.32,25243.55,4861.72,0,2,0,2
"2521",29,4,0,1,1,15109.87,15520.31,23528.36,0,2,0,1
"2522",25,11,0,1,1,0,0,0,0,2,0,1
"2523",28,7,0,1,1,23354.46,24411.05,20974.85,0,2,0,1
"2524",26,12,0,1,0,16273.67,15534.63,19584.31,0,2,0,2
"2525",25,12,0,1,0,11516.57,7263.339,19588.74,0,2,0,2
"2526",36,12,1,1,0,15834.79,19980,25564.67,0,2,0,2
"2527",24,9,0,1,1,3438.513,0,818.6605,0,2,0,1
"2528",29,8,0,1,1,24142.09,20101.74,25564.67,1,2,0,1
"2529",33,13,0,0,0,11385.3,16064.56,0,0,2,0,3
"2530",17,11,0,0,1,2938.9,11253.97,25564.67,1,2,0,1
"2531",36,9,1,1,1,18904.96,18938.03,10997.24,0,2,0,1
"2532",25,9,0,1,1,9296.721,13089.05,11546.96,0,2,0,1
"2533",27,7,0,1,1,9880.582,7170.242,0,0,2,0,1
"2534",33,12,0,0,0,6285.328,7898.903,5373.014,0,2,0,2
"2535",33,12,0,0,0,19490.79,19022.18,18931.15,0,2,0,2
"2536",33,12,0,0,0,24753.38,10473.39,17282.01,0,2,0,2
"2537",27,7,0,1,1,9447.585,8421.678,25564.67,0,2,0,1
"2538",26,8,0,1,1,23354.46,14080.89,16921.45,0,2,0,1
"2539",25,15,0,1,0,15942.55,20468.76,25564.67,1,2,0,3
"2540",28,9,0,1,1,20013.91,16327.74,24051.48,1,2,0,1
"2541",27,13,0,1,0,10695.64,7435.209,97.52995,1,2,0,3
"2542",25,7,0,1,1,3618.766,7947.242,13119.26,0,2,0,1
"2543",25,14,0,1,0,13530.7,11501.03,16250.56,1,2,0,3
"2544",18,11,0,0,1,2468.676,1451.952,6967.481,0,2,0,1
"2545",18,11,0,0,1,3728.485,4230.532,3357.395,0,2,0,1
"2546",28,8,0,1,1,1491.002,9875.419,10191.88,1,2,0,1
"2547",18,11,0,0,1,2400.102,5310.097,1063.963,0,2,0,1
"2548",18,11,0,0,1,8248.514,8396.613,2059.951,0,2,0,1
"2549",27,12,0,1,0,24220.46,20635.26,25564.67,1,2,0,2
"2550",26,13,0,1,0,562.3096,0,0,1,2,0,3
"2551",18,12,0,0,0,5299.817,6796.064,1256.068,0,2,0,2
"2552",18,12,0,0,0,2427.531,2626.403,1102.384,0,2,0,2
"2553",24,5,0,1,1,20372.46,18445.69,14175.83,0,2,0,1
"2554",24,12,0,1,0,9429.951,25243.55,25564.67,1,2,0,2
"2555",18,12,0,0,0,677.9063,1348.113,531.9816,0,2,0,2
"2556",18,12,0,0,0,0,91.30645,16519.51,0,2,0,2
"2557",24,10,0,1,1,25862.32,14916.97,25564.67,1,2,0,1
"2558",22,12,1,0,0,0,0,0,0,2,0,2
"2559",18,10,0,0,1,0,630.1935,15928.42,0,2,0,1
"2560",32,16,0,0,0,25862.32,25243.55,25564.67,0,2,0,4
"2561",25,12,0,1,0,16781.12,16451.27,17995.75,1,2,0,2
"2562",22,4,0,1,1,3181.849,8076.145,13066.06,1,2,0,1
"2563",40,12,0,0,0,11867.28,1195.935,3873.121,1,2,0,2
"2564",35,16,1,1,0,658.3137,0,0,0,2,0,4
"2565",32,14,0,0,0,24816.07,24090.58,20540.4,0,2,0,3
"2566",23,12,1,0,0,9198.758,10482.34,9760.384,0,2,0,2
"2567",38,4,0,1,1,11812.42,11878.79,6219.751,1,2,0,1
"2568",32,12,0,0,0,11810.46,608.7097,10669.19,0,2,0,2
"2569",18,12,0,0,0,5039.234,2701.597,0,1,2,0,2
"2570",31,18,0,0,0,3951.841,882.629,4177.533,0,2,0,4
"2571",26,12,1,0,0,12200.35,10869.05,11411,0,2,0,2
"2572",19,13,0,0,0,4627.788,3519.774,2890.433,0,2,0,3
"2573",35,12,1,1,0,13152.56,12854.52,19241.48,0,2,0,2
"2574",19,13,0,0,0,509.4094,3290.613,7843.772,0,2,0,3
"2575",35,10,1,1,1,12842.99,6939.291,8368.365,0,2,0,1
"2576",19,11,0,0,1,9081.201,9943.451,0,0,2,0,1
"2577",32,8,0,0,1,7186.591,6149.758,8414.175,0,2,0,1
"2578",19,12,0,0,0,6054.134,9628.354,25564.67,0,2,0,2
"2579",19,12,0,0,0,7390.354,8683.064,12344.93,0,2,0,2
"2580",19,12,0,0,0,354.6273,2667.581,19132.12,0,2,0,2
"2581",19,12,0,0,0,1643.825,1933.548,0,0,2,0,2
"2582",19,12,0,0,0,3579.581,2640.726,15223.54,0,2,0,2
"2583",19,12,0,0,0,7104.301,12557.32,11569.12,0,2,0,2
"2584",19,12,0,0,0,6890.741,9366.968,13194.62,0,2,0,2
"2585",31,16,0,0,0,25862.32,25243.55,25564.67,0,2,0,4
"2586",19,10,0,0,1,3038.823,1280.081,2609.665,0,2,0,1
"2587",37,8,0,1,1,20554.67,17829.82,4677.004,0,2,0,1
"2588",19,9,0,0,1,1626.191,2753.516,3284.986,0,2,0,1
"2589",43,1,0,1,1,12609.84,4275.291,0,1,2,0,1
"2590",32,12,0,0,0,5713.222,2399.032,0,1,2,0,2
"2591",44,8,0,0,1,6567.462,7877.419,8536.826,0,2,0,1
"2592",30,18,0,0,0,4137.972,3827.71,3020.473,0,2,0,4
"2593",20,14,0,0,0,1861.303,288.2419,8312.212,0,2,0,3
"2594",31,12,0,0,0,25862.32,21236.81,25564.67,0,2,0,2
"2595",31,12,0,0,0,6735.959,73.40323,17599.72,0,2,0,2
"2596",20,14,0,0,0,732.7658,2148.387,11768.61,0,2,0,3
"2597",20,14,0,0,0,8025.157,12911.81,9789.938,0,2,0,3
"2598",30,17,0,0,0,25862.32,25243.55,25564.67,0,2,0,4
"2599",20,13,0,0,0,4040.008,3097.258,109.3518,0,2,0,3
"2600",20,13,0,0,0,101.8819,42.96774,3242.132,0,2,0,3
"2601",31,9,0,0,1,0,5394.242,10388.42,0,2,0,1
"2602",20,13,0,0,0,3471.821,4371.968,7831.951,0,2,0,3
"2603",50,13,1,0,0,1056.045,1031.226,2500.313,0,2,0,3
"2604",30,16,0,0,0,9292.803,11440.16,15808.72,0,2,0,4
"2605",34,15,1,1,0,21240.41,18977.42,9918.501,0,2,0,3
"2606",20,12,0,0,0,16342.24,3159.919,16435.28,0,2,0,2
"2607",20,10,0,0,1,3814.692,5234.903,5021.315,0,2,0,1
"2608",20,12,0,0,0,12568.7,13235.85,15366.88,0,2,0,2
"2609",20,12,0,0,0,8750.086,6962.564,12634.56,0,2,0,2
"2610",20,12,0,0,0,9455.422,14804.18,13289.2,0,2,0,2
"2611",20,12,0,0,0,17284.65,15350.23,18459.76,0,2,0,2
"2612",20,12,0,0,0,4014.538,18821.66,8087.598,0,2,0,2
"2613",30,15,0,0,0,25102.13,23347.6,24983.92,0,2,0,3
"2614",21,16,0,0,0,4077.234,2644.306,21885.13,0,2,0,4
"2615",30,14,0,0,0,25862.32,25243.55,25564.67,0,2,0,3
"2616",29,18,0,0,0,25176.58,23274.19,22273.77,0,2,0,4
"2617",29,18,0,0,0,20633.04,15581.18,25564.67,0,2,0,4
"2618",44,3,0,0,1,7882.13,7838.032,10615.99,0,2,0,1
"2619",21,15,0,0,0,3091.723,1650.677,0,0,2,0,3
"2620",30,13,0,0,0,25613.49,25243.55,24428.3,0,2,0,3
"2621",34,12,1,1,0,23086.04,19494.82,25564.67,0,2,0,2
"2622",29,17,0,0,0,25862.32,25243.55,18150.92,0,2,0,4
"2623",21,14,0,0,0,0,2817.968,10808.09,0,2,0,3
"2624",21,14,0,0,0,5936.579,0,25564.67,0,2,0,3
"2625",21,14,0,0,0,1328.383,1530.726,17041.14,0,2,0,3
"2626",30,12,0,0,0,11653.72,4756.887,0,0,2,0,2
"2627",30,12,0,0,0,1969.063,0,9520.992,0,2,0,2
"2628",29,16,0,0,0,0,0,0,0,2,0,4
"2629",29,16,0,0,0,25862.32,21535.79,25564.67,0,2,0,4
